text	label
is trying too hard to create a racist agenda	2
the last thing parents need to learn from the liberals is the ethics of raising their own child	2
the epitome of class a big fat class	0
how re you going to communicate with customers	2
you are absolutely right	2
so one of trump s border control agents is a serial killer maga url	2
aaaah thank u sm	2
oh my fucking gods	2
jimbo didn t want to play url	2
definantly	2
god save the united states if this travesty happens a second time one hopes voters learned their lesson the first time	2
yes she is	2
yet again siding with the and still wanting you to believe that you can trust them remember all their broken promises remember how they treated students there is only one answer vote and put in power jc pmnow	2
and the nra supported gun control when it was targeting the black panthers who were defending black neighbourhoods against police brutality	0
that s not southern california it is considered central california great how our gun control laws work here isn t it	2
based on what for god s sake	2
we all want gun control but it is a slippery sloop as dimms have proven time and time again give them an inch and they will take a mile ask prz reagan made a deal with dimms they said sign our bill on amnesty first and we will back you on comprehensive immagration reform url	2
i do i do buh if u really know me you would know khabib is my guyyyy he is gonna make him humble	2
and republicans fall right in line and say these are serious accusations we must postpone the vote until we hear from her many republicans are not interested in being conservatives	2
only the best people maga	2
eminem may be an angry old man yelling about young people but i just really wouldn t care unless he would be dressed as a roblox character while rapping	1
do you have evidence that trump didn t collude with russia duuuueerrrrhhh he said so maga url	1
can we pass a new law if your sexually assaulted you have one year to come forward or you shut up all the brave larry nassar victims to years to report now this democratic fakenews women it s fake and we need protection maga trump wwg wga qanon kavanaugh	2
you think for your informatin you are right	2
has this tweet been deleted	2
you will never get a straight answer from any gun control group on a question like that	2
weird	2
have you looked in any antifa recruitment centers welfare offices maybe in one of those tents in ca just a thought	2
mediabias with persecution of conservatives while they ignore criminality from democrats is obscene and is the reason most people call cnn and msnbc fakenews	2
standup brexit the results at the ballot box were very clear the prime minister is not listening to the electorate or getting the best deal for britain url	2
conservatives try to get votes by promoting freedom and getting government out of your lives deep state dems try to get votes by triggering mass shootings and scaring people into voting to have their right to actually defend themselves taken away	2
tories labour ge conservatives conservatives url will have a huge impact on building the affordable homes that thousands of people across the country desperately need david orr chief executive of the national h url	2
let s hunt for it	2
wherever you are is the place i belong url	2
war in conservatives war on unborn babies war on education war on civility url	2
lack just made it on my sex playlist baby wam wherever you are get ready to get pregnant cause wow	2
nothing was happening behind closed doors because in the end she left him and months later he overdosed none of ariana s business she is not responsible for him	2
to be destroyed nd chance adopt kreamy tonight this exotic looking sweetheart is friendly with children and good with other female cats no one picked her last night so she is hoping that someone will step up for her tonight url url	2
if anything wouldn t that be a state law he s running for federal office thinks texans are morons about this and illegally claiming to be a government office and sending out summons for money maga texans	0
she is currently helping a customer out on a potion to help with mane loss	2
or that he is merely a legacy colonel url	2
shes a liberal all she has to do is disagree with you on one thing to determine that you are a terrible person remember liberals talk from their high horses of superior morality	0
reason there are more url	2
but that interferes with antifa s goals because they want to be feared	2
thank you chase i miss you more than anything but i know you are where your supposed to be love you too the moon	2
she is not an anti trump she s a racist race baiter who is no better than alex jones and other crazies	1
i followed i was k congrats nra trumpman maga url	2
you need to look at your twitter feed a little bit closer i m neither a republican or a racist but that s the only thing that liberals can say about people who don t agree with them as far as hillary clinton the evidence is already been presented but obama gave her a pass	1
can somebody get a cry room for her	2
he may not be a texan but he is certainly shaping the dem party for the better	2
city of people who don t fuck doesn t have quite the same ring to it	2
give that man a shovel	2
dana it all has to do with politics feinstein her number one goal is gun control just look at california track record he s going to get confirmed	2
if they don t want to accept the results of the election they are welcome to leave the country it would make me so happy all their fear mongering with not interrupt us from enjoying the most widespread posterity in the nation s history	1
of course anthony	2
you said that conservatives who passionately complained about deficits are now driving this speeding dump truck now suddenly r s are the subject that s what i thought conservatives were complaining about the rs as well	2
she is my life saver url	2
she is she s gorgeous	2
silly rabbit laws and rules aren t for liberals	2
it is so funny that she is scared of pigs this could be a plot for your next children s book	2
he is crying in his pic or tum hs rhi ho	2
no one is threatening her all a ploy for sympathy and further attack on conservatives	2
a little note for the bible have you ever read that says that if the holy spirit is in us that we can fight off the devil you lie and claim that you are holy no human is holy by the way so how dare you blame the devil your new name is pope false prophet	1
i call you a kid bc i m certain you are one and bc it seems to annoy you should i just sat i m joking and make it all better	2
she is i dont think politics is for her to dabble in	2
can t leave fast enough it s conservatives like him that have caused so much frustration among rinos with no backbone propelled presidency	1
trudeau claiming what conservatives did or didn t do instead of what he was to busy to do for the last years trudeaumustgo liberalsmustgo gonein	2
liberals always play victim url	2
at least you know your president is not gay obama	2
so victoria s secret won t sponsor trump any more i hope they realize how much of their crap trump has sold for them to antifa url	0
any time liberals think their going to get a win they tune into their head cheerleader then they realize the latest bombshell is once again nothing and go back to their miserable existence eating chunky monkey not racist and watching netflix	0
it is always same trash trump amp conservatives i have stopped watching american tv amp going to movies i have discovered wonderful foreign television shows albeit many subtitled that are now my favorites amp there is always good old fashioned reading amp music amp creative endeavors	0
sesamestreet does this mean we can expect to see outraged conservatives burning their children s toys in protest and what about big bird and snuffy i always thought there was a little something going on there	2
oh well its tje liberals and socialists who have made drug addiction fashionable and doable with free supplies how bout some for diabetics who face ongoing supply costs no but we forced to pay for these losers	0
hillary condemns kavanaugh bill clinton accuser responds url via	2
says the fat antifa member	1
and millions of us conservatives will be marching to the polls	2
paytoplay her gofundme is over k liberals are society s bottom feeders freakyford url	0
westminster tories absolutely pathetic appeasement	2
the scary super experienced knowledgeable members of antifa is no match for sarcasm serious question is why the left leaders manipulate the unintelligent inexperienced youth groups it s form of taking advantage abuse of the unwary weak url	0
this is liberals for ya	2
you ve got nerve pointing the finger at other states with the murder rate you have how s that gun control working for you own it	2
another typical liberal who espouses gun control but uses hate and bullying	1
you can listen to it on the dana show podcast	2
don t bury the lead fam it has nothing to do with gun control laws and everything to do with the demographics of those cities	0
thank you for what you are doing for my daughters future	2
ur so fuckidng pretty perhaps i shed tears url	1
that s your answer shut the fuck up you should join antifa with all the other loudmouth punks	1
gun control isn t a solution though	2
and there s more murder gun deaths in states with strictest gun control so how ignorant does that fact make you	0
the victim is demanding it to drag out a confirmation hearing she refuses to participate in she comes from the violent liberal antifa party with there kkk hoods they beat up total stranger amp are funded by dems the most violent party ever amp they want us to believe they care	2
meet walter walter is most likely maga walter believes the lies he told daily about an imaginary walkaway being talked about in no community of color because it is fakenews walter does not understand minorities penchant for remembering what u did to them walter eats toenails url	1
he should have started since game but don t worry once he gets the start it will change the faith for the browns he is a winner nothing against current starter but he is just a back up in the nfl	2
with this useless try hard comedian love preaching hate about they have so much hate in them for a guy they loved before he was president maybe infatuated with the guy she must dream about him	2
funny i compare pediphiles and their protectors to satan	2
endorse my sandwich could catch on as an imprecation like blow me down or fuck my old boots and don t worry igor is under strict instructions to eschew any virgin who has partaken of gm crops	2
gets endorsement of nation s largest gun control group url	2
yes we are the democrats no longer care bout the constitutional laws or the us citizens their new pets are illegals drug dealers murdersers thieves rapists muslims antifa the lgbtq and anybody who hates america theyre batshit crazy	0
how can that be california has strict gun control laws it s almost as if criminals don t care about laws	2
man that sucks unreal	1
whoa angie back off that logic you re going to confuse the liberals	2
is sfos he s going to go away like non electable maga mega	2
buck up buttercup	2
not so much it s just me alone with myself the whole you are your worst enemy type deal	2
i should rephrase that something went down and she is trying to cover it up with some lame story about oh i thought i was in my own house bullsh t what a obviously blatant lie url	2
don t you liberals want to lower the voting age to	2
here s another looney left person just go away	2
wow she is destroying the life of a guy she has filed a case her father ia going to court and she has not get any summons if she had already stretched this seems like she has done something wrong police shld take the matter forward whoever is guilty shld b punished	1
she says she wakes up from sleep thinkin she is gonna get trump she needs a psychiatrist asap	1
what about the life after they are born like gun control health insurance for everyone	2
why is this relevant whatsoever might as well let us know when someone has a pack of smokes or a pack of beer in the fridge too while you dipshits are at ittabloid garbage ffs	2
this pope may have to stepdown	2
must be becos the site thinks teli is a real antifa teli is a weeb tifa	2
i don t have anymore excuse me what the fuck memes	2
mueller proves the judicial system is weaponized democrat special councils only charge republicans so if we play the game then republican special councils should charge democrats right balls in your court republicans maga url	0
yes he is	2
serial rape didn t seem to be a problem for liberals with bill clinton and hillary who enabled him go figure can you say hypocrisy	0
how did you get to where you are while still being so profoundly ignorant	1
hate speech maga drain the swamp	2
funny she had no problem sleeping her way into congress	2
to justify his death to racists amp bigots they re excuse will be well he had weed so he is a criminal amp deserved to be murdered just wait till the excuses start	1
the pope is complicit make no mistake anyone who harms a child	1
at least you got to experience the s though these s and s born missed out on a great decade it s been an increasingly worse shit show since lol	2
trump s lies have grown far more frequent and more dangerous mother jones url truth decay maga we re doomed	1
answer difi and antifa democrats have no sense of decency remaining	2
the kavanaugh debacle has given me a great number of new accounts to mute on both the maga side and the blue wave side seems nobody stops and thinks does this argument help my side or harm it	2
cult religion	2
all voting is strategic my comment re whiteness was meant to show how white liberals ignore that fact in making blanket aasertions about voting d amp when they turn criticism of biden into an opportunity to lecture ppl in safe d states that they must vote dem it s inane	2
it seems christine ford was an antifa member wiped her social media accounts what is her involvement in the leftist vandalism in california	2
how about juxtapositioning that next to all the conservatives who think it shouldn t be investigated at all or are you more interested in slanted bs than actual justice url	2
the tea party was the symptom not the cause it started with jerry falwell and the moral majority that was formed in the s the gop aligned with them as social conservatives rather than sticking with their fiscal conservative platform the tea party grew out of that	2
i wish i was a short as you oof im just as tall as okabe and you are a size of r luka lol url	2
liberals drink their own kool aid they live in these bubbles and they think a lot of people like them if they could see themselves how clownish they look and act	2
he is	2
fuckin poisonous group of people as soon as someone hands me a hat with a propeller on top i m out find another company to work for lemmings	0
conservatives who quit rather than fight betray every claim that cons are patriots amp will fight for our constitution it reveals extremism amp defeatism at once dems know they will win if they stick together history proves it	0
fake news spewing lies again patriot voters do not approve of kaepernick and his socialist nike ads	2
they would ve had the vice presidency via tim kaine s antifa son	2
easy for him to say he gets brownie points for this without having to do any negotiating and if it goes sour he gets to accuse the federal liberals whom he hates good politics dougie	2
another perfect teacher	2
the far right is making no noise now antifa is burning down schools and attacking people deal with reality	2
lets stretch bitches	1
this pope is a dope	1
that may be but as far as the gun thing goes it shows the total distopia that can result from gun control only criminals and corrupt cops have guns in mexico and the average citizen is at t their complete mercy	2
yeah if a officer wants to watch his career go down the shitter	2
her name is justice she demands he is innocent	2
she says she is deeply religious she did not say which religion satanists are very religious peace	0
ownthelibs interesting documentation of reactionary behavior from conservatives url	2
it was amazing alex n infowars	2
how the fuck can he detect an attitude through a text bubble	2
this is going to backfire for the liberals badly i m guessing feinstein was fixing to retire because this should sink her	2
i don t recall a president ever taking random questions for a long period of time and answering almost everyone of them and liberals accuse him of being a king or tyrant pretty accommodating	2
perhaps you have also forgotten url	2
chelsea clinton cfr	2
thank you america is respected again maga kag voteredtosaveamerica	2
yes i got twitter account just to follow him	2
dave has every right to be on the exact wrong side of an argument	2
not what the conclusions says in the paper do you know what experiments they did you are just like an creationist that blindly believe what the news says you are like an catholic that beliees every word of the pope	2
now this makes sense qanon maga walkaway url	2
shit up	2
eye just want rice lmfaoooooooo	2
ron desantis cheesy ass maga commercials were cringeworthy	2
fuck you are killing me lately	1
hectares cultivated with poppy for opium grew exponentially like never before during obama thou i bet you celebrated his troop retreat myanmar made so much money with the opium they re building a bigger totally modern port	2
god will take care of he is down but he was never totally out	2
as usual the poll was the outlier of all polls asking the same questions lol	2
the problem is the people who will read this and go oh shit he is a cunt already think he is the rednecks and retards that already support him will believe it is fake news	0
it was surprising how fast reagan passed gun control in cali when the black panthers armed themselves	2
you can draw a straight line btwn ppl who think is truthful msm lies kavanaugh is treated unfairly codywilson was set up zimmerman was right a wall is good refugees are terrorists blacklivesmatter is racist reverse racism is real kap is disrespectful maga	0
hope it s full of pot holes and smells like shit	1
sex games will make you feel like you re actully having sex or as ign would describe it it really makes you feel like you re fucking some whore in an alleyway	2
sexist could be a crazy gentlewoman lulz	2
you mean exactly like conservatives are attacking this current victim	1
are you suggesting that i fall for that i certainly do not support the liberals vis ve democrats agenda read my tweets i m on the right so vote gop	2
awesome every antifa should go through this initiation	2
says she s a republican in the mold of lincoln and reagan supports gun control	2
tories labour ge conservatives conservatives url today i can announce that new longer term partnerships will be opened up to the most ambitious housing associations through a ground breaking billion initiative the first url	2
there is an mp from new brunswick that may want some encouragement url	2
i do have one more serious question though i am wondering if liberal men actually have balls or is this a birth defect what would ever happen if the left and right went at each other lgbt be your front line antifa next	2
idc if you suck i just wanna have fuuun	1
antifa altleft to go with richard simmons stalker	2
i follow all these maga patriots	2
thank mr president please declassify the docs closer to the election so we can all see how corrupt the dems are maga	2
do all liberals and evolutionary biologists really talk like hillbillies or are you just trying to sound superior	2
after hisself is committed somewhere	2
obama owns antifa and blm still want to discuss the rise of radicalism	2
wiiu is not even a real console	2
never stop winning qanon maga wwg wga winning url	2
really you should read what blake said you are just another man completely missing the point	2
you are a beautiful model amp hws were jealous of that i agree that kendall should stay how she is amp not have all that phony plastic surgery like her sisters i don t event recognize khloe anymore kylie needs to stop w fillers she s pretty on her own amp not overdue it	2
so tired of the spicy i know the far right includes literal murderers and far right terrorism is on the rise but antifa are just as bad because i think they broke a window once	2
just vote for god sake and move on it be a non issue in months do not allow libtards to veer you into the trap harden the fuck up and let s go seriously kavanagh scotus maga	1
antifa is a domestic terror organisation though	2
basic argument canada passed gun laws but all gun crime did not stop therefore gun regulation is ineffective only source for grand claim that gun control is an expensive failure and does not have a measurable effect on crime is article by gun advocate gary mauser	0
why do the gun control people believe legal owners are not following current laws you fools it is about making the citizens of the usa defenseless	2
you are the most talented person i have ever met in my life please stay healthy and do not get sick you are an extraordinary being that shines with its own light i love you so much baby	2
the deeper in they get the less likely to scrap or even stop we need it scrapped now before more wasted on it and before more contracts signed	2
another russian mod maga fail url	2
son please don t make me cry today because i never saw this shit	2
mediatoo selective putrid outrage only at conservatives only by liberals who want us to know how moral they are re kavanaugh and any other repub who will stand up against them url	2
i m a sick fuck i like to quick fuck	2
communist elite roger goodell is teaching a lowlife ethics class to his daughters shameful shameless left wing nut ruining the sport of football instead to teamwork and values to the flag	2
if you are new to q or interested in q here is a link to the post url and watch pursuit of truth on youtube he is easy to follow enjoy the show	2
it s now abundantly clear that a lack of common sense gun control measures wasn t the real reason behind this but rather an incompetent school board and a failure to act upon reports poor staff security training too	2
you are alienating your supporters disgusted url	2
you realize how useless your argument is if you drunk drive you get arrested you re punished if you kill someone while drunk driving that is murder there are rules and regulations and safety precautions for both drinking and owning and operating a vehicle we need gun control	1
house of flowers shits crazy	2
you have a dick damn didn t know bhadbhabie was actually a bhadtranny	1
things are definitely fucked up when you need to state the obvious like this conservatives are needed just like liberals are needed one without the other is faulty	1
she is the cutest ever thank you honey	2
the last minute of this video is absolutely priceless facts obama separated k kids and there were no protests liberals silence url	2
about the same price as where you are though but probably way more space	2
i feel sorry for liberals after far left hijacked their name	2
except for the little attempted rape thing he is just a wonderful guy	1
first law sensible fucking gun control	2
trudeau is reluctant to do a deal that involves dairy because that effectively removes a large piece of the scheer bernier split and will unite conservatives the us will insist so trudeau has to spin it as trudeau v evil empire and walk away we suffer	2
he is not qualified	1
maxine needs to consult a shrink coz she is suffering from trump syndrome	1
the one time i engaged with louise mensch was when she said url was a russian op because it had a russian registrar i tried explaining how the internet works with screenshots and stuff but got no reply	2
looks like the jokes on liberals again forttrump poland boomingeconomy url	2
holder is a known perjurer and race baiting obama stooge nothing big he says should have any meaning	2
she is lying but you don t understand the mind of a leftwing nutjob liberal they are a cult money means nothing to them it s stopping trump by any means	1
many products hit the shelves in the us first canada is not that big of a economy in fact it is th in the world for all you liberals thinking that somehow we could strong arm the usa	2
of stars to the liberals by hindol sengupta url	2
yo why must you do this	2
i love it when the liberals say the word debunked kind of like when hillary said it and she said it with such anger and forosity you knew she meant it but it was all bullshit	0
does this line sound familiar it is too soon to talk gun control this the the typical nra funded gop response to nra sponsored mass murder	2
good	2
she is a sick corrupt ignorant moron	1
democrats plan working	2
what are they sheep can t they speak for themselves with out that guy telling them what to say speaking of bots i think we found them url	2
looks like a perfect illustration of gun control letsgoshooting	2
who the hell does think he is to say that dr ford is mixed up and is not to be believed he is only showing his stunning ignorance about the issue and his partisan bias he hasn t even heard what dr ford has to say nor does he know her horrible man	2
the fall of the church of rome	2
basically what she is saying is someone wanted to float an accusation without facing any legal or civil accountability for it when it turns out to be bs this is beyond unethical	2
windrush victim and campaigner sarah o connor dies aged so sad made this woman s live a misery tory hostileenvironment url	2
just keep putting your violent liberal antifa with their kkk hoods beating up strangers they know nothing about out on the streets for voters to see that will do it voters love violence amp lunatic liberals out of their minds take to the streets violent liberals	0
not really gun control limits one capability to personally safety it makes it even harder for good people to buy guns legally it will even make it hard for women to obtain guns for self defense just keep a simple background check system we already have	1
god thing we have beto in texas he is for decriminalizing crossing the border he is for reasonable gun control for texas citizens someone could get hurt if citizens try to defend themselves poor arizona you need a beto of your own	0
i don t care how good a player he is if i owned his club i d suspend him for a year make him train with the youngsters to tell them what bad looks like set the example	1
alaye turn if your maga don pay	2
conservatives would do anything to eliminate the value of laborers in this country people worked and died for this holiday don t want to see it lost to some fake constitution worshiping by people who do not value the constitution in any way such as the far right	0
absolutely false we all know cp is with liberals remember doug ford is trying to save tax payers money	2
the fact she is going to vote yes on kavanaugh makes me think she knows how bribes work	2
i mean when you think about it that s basically all their ideology boils down to conservatives are like let me do sex crimes on my wife and libertarians are like let me do sex crimes on everyone	2
chicago has record number of homicides their gun control laws are not working	2
push a narrative remember it s their place to tell us what to think well i ll gladly be as hillary said a deplorable irredeemable or as gropy joe just said dregs of society tells us all how they feel about the middle class christians and conservatives votered	0
he is probably trapped in his mind palace e every android model has one	2
i read this as if you are a straight white male forget about being partnered	2
following you anyway	2
just think this hate america filled man was our vp dems hate america do you see it yet walk no runaway from dems amp join patriots who love to live in america maga url	2
markey issued a tweet then back to his nap she can not think or react on the fly she is a poor leader no word from baker yet	2
hey you ever find those guns	2
hallo please find the unroll here thread by moore s failure to deal with the foul smear against him is a good example of how the new rules could apply the firs fakenews maga url see you soon	1
good luck maga votered url	2
look up kavanaugh stop this shit maga url	2
here is an awesome video of alex jones invading capitol hill watch as he tells off the mainstream media fakenews wednesdaywisdom maga trump vaxxed readthebook cdcwhistleblower vaccineholocaust url	2
star review on socialsurvey cristyn made my buying experience so easy and enjoyable she is amazing by lindsay p for cristyn dyess url url	2
you guys conservatives are too nice they would destroy you	2
bring on the crucifixion you know if a conservative did this to garland she would be stoned to death by antifa	2
me cuz i have none	2
levistrauss takes stand on gun control sanfrancisco levistrauss amp company america safertomorrowfund url url	2
i won t even start naruto cause it s just too much i started an anime on hulu yesterday called coppelion thats only one season that s more my speed lol	2
that zombie walk was a little scary remember when that zombie said he was going to eat shon s butt	0
good evening brenda i hardly see you hope all is well with you amp everyone	2
you are great on the five can you stay in thst spot permanently	2
who do you think you are	2
irresponsible for ktvu to stoke the hateful words that our demented governor disrespectfully spews about the potus some people think that jerry brown is criminally liable for many of his actions as well he is responsible for s of thousands of oakland residents displacement	2
i heard bert and ernie are merely allies and active in antifa friendship is a luxury of the oppressor	2
i knew i wouldn t like what he did but i never ever thought that every single republican but sit by and let him do what he is doing now regarding everything that you mentioned in your tweet pretty	1
how far are you prepared to take this roger i gather that this is a new antifa style hungerless hunger strike would you consider actually not eating anything	2
not imo	2
he knew the email were released earlier just pandering to his ignorant base	1
how about gun control that might be the trick	2
guess you are going to ignore what karmys are asking	2
oh i never had any doubt read all about the dirty wars too he is a slovenly pos jesuit who worships satan	2
calling it something different still a pac you are for no borders no country higher taxes gun control socialist removing ice you work for illegals for brac no family texas values we arent california like jones u ppl dont even live here stay in dc	2
amen	2
antifa simply wants us to kill them by the way most of us carry a back up and a knife	0
maximebernier racist party of canada bernier ppc news politics government cdnpoli polcan pnpcbc liberals progressives conservatives ndp cpc lpc gpc altright farright populist racist racism bigot hw url	2
there s nothing more joyous than watching a snowflake cry especially when it s a google order follower	2
i stand with you maga	2
ain t getting no pussy huh url	2
occupy wall street where women got raped	0
you are a disgrace	1
amp could prove we re in opposite roles the duality of everything very scary but i can t feed that thought rn need to think abt how grateful i am that she s saying these things bc it s finally getting to me that i can t keep caring abt her amp that she is not who i think she is	2
time for a statement on the support for victor orban and his anti semitism	2
terrible man wouldn t you say liberals just terrible	2
rebekahismoftheday wednesdaywisdom liberals there is no such thing as gender me really then tell me more about the wage gap	2
and he is yet to get a call up for senior team url	2
sadly you blew it in this interview you are or will be bought you did not pass the litmus test for what a real progressive is you have mistakenly alienated what s left of the dem base thanks to hrc and you need us know it or not url	1
too bad antifa crashes gop townhalls	1
kamala harris is rapidly gaining a reputation as the most dishonest senator	1
you are my favorite bot ily	2
good lord	2
guilt by association i see a great tactic by spineless anti white liberals	2
foolish to think that	2
hanoijane fonda campaigns for gun control measure will it backfire liberty park press url	2
he don t seems happy just look at his eyes its like he is staring into ur souls	2
you are incredible	2
no one is mistreating her but you are all mistreating kavanaugh this man may be innocent but you liberals are jumping on this just because you hate trump so you all do the right thing and after years it s her word against his so there is no contest	1
you re on fucking drugs my dude	2
i don t like the idea of supporting this company url	2
she is just so effortlessly funny	2
orwell was antifa	2
doct tape please	2
you are a grown up	2
she is a complete idiot	1
i bet he is	2
put me down for disagree this never happened this is akin to the violence of antifa she appropriating the metoo movement for the purpose of damaging a person	2
i think he is trying to look like url	2
the important distinction here being ex attorney general so frankly yasir nobody gives a rats pyjamas what you think now piss off and find another trough to wallow in liberals are finished in ontario	2
seems we can t even hold onto advancements in signage in re gun control	2
and i can show you plenty of lefties like antifa getting pummeled like the weak punks they are lol	0
so you are going to deflect away from nearly dead due the the lack of post hurricane support from the trump administration by using the deportation of a single year old man you sir are the offensive one	1
alex it has been fantastic watching you race this season love how you pass and how determined you are every race thank you	2
love u bitch	1
this is so fuckingndbs funnyhejs	2
help i already have a verify account but when i try to use it it wants further details passport which i don t have with me so i phone instead and after two minutes of pointless messages it tells me you are busy and hang up what rubbish service	1
the cover and your hair are glorious	2
don t hold your breath biased media will just double down on conservatives the public is slowly catching on	2
german antifastock fought against the nazis german antifa rescued jews	2
wrong was a enthusiastic architect of devastating austerity along with the tory s the did not have to abandon every principle they supposedly had to the they could have let cameron run a minority government as did snp but chose not to	2
wednesdaymotivation they should teach the type of governments for anyone who runs for public office most liberal wants to give an illusion that we have a democracy while they keep the power hidden conservatives enjoy representative government but like to take control	2
anything against a conservative must be believed liberals get a pass	2
love this but also my queen lex has been speaking out on important issues like gun control and lgbtq rights longgggg before feb th	2
you are such a lier and all for money nobody wants francoism here in spain except ppl like you and your fascists separatists friends to smoke screen all the money embezzlement here in catalonia why all your friends are with vlaams belang amp the italian nazis nazi url	1
he is an egomaniac and doesn t like to lose so he will spend money for free agency and his drafts are better	1
why to the cowards not list antifa on their profiles cowards or terrorist or both i ll go with both	0
i didn t know football teams had private prisons thank you for providing this insight for me hopefully when he is released he will realize what he has done wrong and not do it again	2
things that make australia a way better country than the us and i don t even mention gun control url url	2
the greatest predictors of political belief are high openness low conscientiousness for liberals and low openness high conscientiousness for conservatives that s why the vast majority of artists url	2
booo hooo hoo who raised these spoiled brats	0
he is nothing but a left wing unhinged liberal jerk he needs to shut the f up yrsof him was a life time of bs	1
all the leftist organizations have antifa the greens i went to a wobbly meeting in and they spent time talking about labor practices laws policy etc they spent the whole meeting on a resolution to be more trans inclusive when them present were already gnc	2
you are missing brains	1
apparently the free market narrative isn t convenient today i m so tired of hearing about free markets from conservatives who then turn around and pick winners and losers in the market	2
no one is talking about trump what does this tweet have to do with him you liberals are more obsessed with him than his own supporters	2
you have a legit socialist bloc in maryland that will win a crowded primary but overall most people don t want to go that far left as a baltimore resident that s what liberals who is mostly everyone say	2
you are about to get on the map this safety is legit	2
very disturbed by how this platform has become like a dictatorship from the soviet state	0
this is dumb what is the point	1
fuck bfa im going back to rift	2
bite your vicious tongue	1
i wouldn t be surprised	2
you are delusional url	1
kkk and antifa both hate groups created by the democrats	0
calling all conservatives get out and vote for cruz maga	2
hows that gun control working out	2
i have been put on an antifa hit list and i am taking the matter very seriously i have reported to twitter nothing group targets for maybe of antifa donald trump and candace owens as well all i have is the twitter handle thanks url	2
luckily you re in one of the safest seats it allows you to be flippant dismissive when it comes to opposing views still not heard a cohesive alternative plan from you though brexitshambles	2
congratulations he is so adorable	2
nancy lee grahn you are awesome i have been a fan since santa barbara alex davis also rocks thank you	2
she is a skrull enemy of the kree the kree are who gave carol her powers and whose uniform she is wearing in the first few moments of the trailer	2
except you kind of are when it comes to gun control	2
you are so beautiful	2
this is what happens when liberals get in control	2
daniels said her job does not reflect her character really she is a cheap sleezy porn lap dancer the is no high road to take in that type of job	1
no longer on guard marie smiles warmly merci i love when i am compared to my father i look up to him in many ways she looks down for a moment and then back up he is also my sire unless you already figured that out she laughs softly marie beams at the question	2
gun control is omportant it should not be left to nra to regulate it it does not care about the lifes that are waisted along the path of its enrichment	2
antifa girl of the month centrefold	2
tweet is directed at him i can care less about whatever it is he is blathering about	1
oh well yes goes without saying you are the ultimate superman	2
good maga	2
amazonpets this is bonnie she is years old and very friendly she has been through the wars as she got attacked by another dog she would love to be the face of amazonpets url	2
more evidence liberals only goal is to sabotage nafta to make trump the enemy and to get trump hate vote in canada for election url	1
she s a class act isn t she kim the nd	2
and when logic fails you aren t a twitterer like me i am sooo special i have followers i believe i believe stop it with your dumb facts megy you are entertaining	2
where is van she is army who need to shazam the most you know	2
why do conservatives have such a hard time testifying	2
fk river you are a sick individual get a life or make the world a better place or end yours no loss trash imho	1
gotta keep that gun control law to get those terrorists	0
what a wonderful caring president we have god bless him maga	2
anyone else getting a different idea of how these attacks are connected	2
you are worthy url	2
this sounds as relevant as the march in mumbai by the woke snowflakes for gun control abortion in india is legal and only the woman s choice is required take your circus elsewhere instead take up the issue of oppression of hindus in india this is at least relevant	2
supporting an apartheid state which commits international war crimes shame on you	2
amazingly the dems obamas left get away with treating their identitypoltics groups as monolithic group thinkers who all support the dems what s the word when you label all people of a particular group the same oh that s right prejudice	2
what were you talking about climate change abortion legalizing cannabis private prisons wall street fraud trump s lies gun control white supremacy solar panels electric cars wind turbines clean energy evolution the age of the earth the meaning of the word yom url	2
didn t the polls say hillary was going to be president	2
unfirtunately i have seen hispanics justifying shit from trump i argued with two family members of mine who believes trump did helped pr a lot and i have a relative who he is a trump fan amp agreeds that the majority of immigrants that come are bad it is upsetting	0
i havent checked it so i cant say anything	2
crookedhillary are you drunk again go back to bed granny trumptrain maga deplorables dregofsociety	1
looks like the jokes on liberals again forttrump poland boomingeconomy url	2
the bigger problem is liberal gun control nuts that want open borders to try and cleanse a society from established cultures then create a ruling class or a communist structure that has been proven to fail england is now a muslim breeding ground shameful	2
are you suggesting brazil doesn t have a high crime rate there is about x as much money trying to push gun control than there is nra money	2
shocking almost all liberals are crazy and insane since that clinton witch lost they ve become unhinged deranged and a bunch of damn crybabies stop acting like children and grow up	0
schiff you are the swamp	2
qanon greatawakening awake yet it was a setup from the beginning and most liberals know it they just don t have the morals to accept it url	2
antifa has no place in anonymous no censorship url	2
i m talking about someone from a historical background and heritage of guns she a roman catholic they are generally all for gun control you do your research sir	2
that s what we need a nationwide vote on gun control let the people vote for a bill and force congress to pass it if it s the will of the majority powertothepeople	2
a pittsburgh antifa cell that is conducting weapons training to fight racists in the streets openly embraces mass murder the mlm in that graffiti stands for marxist leninist maoist mao s communist regime killed million people in the venetian ballroom at capacity	0
well see if i start talking at dana about sensible gun control laws and she ignores me or calls me a tragedy dry humping whore as she did then we aren t having a conversation i m just talking into the void	2
antifa is a left wing inspired group	2
coming from a guy who should be arrested and charged as an accessory i hat a deranged individual	1
what if the law is reasonable gun control	2
she thinks she can run for president these democrats seem to always forget there is video tape of all the stupid things they do she is irrelevant scotus will be confirmed and america is on the path to recovery from the years of obama	2
conservatives basically want some kind of harrison bergeron scenario where public universities are forced to pretend charlie and candace are functioning adults	2
i dunno i know who he is but i don t interact directly with him a lot	2
